model,mean,std
ot_fusion_ZINC_acts_False_emd_0_feature_lp_tau_100_340samples,1.1212442710995674,0.07250384614017291
ot_fusion_ZINC_acts_False_emd_0_feature_lp_tau_100_340samples_finetune,0.449759241938591,0.01561837270564376
