model,mean,std
ot_fusion_ZINC_acts_False_emd_0_feature_lp_tau_100_120samples,1.051876738667488,0.017779419248788227
ot_fusion_ZINC_acts_False_emd_0_feature_lp_tau_100_120samples_finetune,0.7026686266064643,0.001612091741867019
